mu,rho,bw_opt,loss,joint_pass
1.65,2.1526315789473687,6.212614724359988e-05,0.9780487556470543,0
1.45,2.1789473684210527,5.698182149850008e-05,0.7678550498673982,0
1.4605263157894737,2.1789473684210527,3.080173446607268e-05,0.768020410256247,0
1.4710526315789474,2.1789473684210527,5.674161462295237e-05,0.7682159716693782,0
1.481578947368421,2.1789473684210527,7.819901177631292e-05,0.7684358567210661,0
1.4921052631578946,2.1789473684210527,4.605016056624003e-05,0.7686750461323103,0
1.5026315789473683,2.1789473684210527,7.857226938619497e-05,0.768929422631573,0
1.513157894736842,2.1789473684210527,4.9456268818109986e-05,0.7691956865748941,0
1.5236842105263158,2.1789473684210527,4.689144591428738e-05,0.7694712251447843,0
1.5342105263157895,2.1789473684210527,4.439029028850627e-05,0.7697539789782213,0
1.5495,2.1789473684210527,4.0263451969979994e-05,0.7701742838250374,0
1.5552631578947367,2.1789473684210527,1.8532259990183772e-05,0.7703349794356513,0
1.5657894736842104,2.1789473684210527,7.329599678581689e-05,0.7706309234614691,0
1.5763157894736841,2.1789473684210527,7.27777337919144e-05,0.7709293427036253,0
1.5868421052631578,2.1789473684210527,7.794783498514735e-05,0.7712295828359095,0
1.5973684210526315,2.1789473684210527,7.567376110774873e-05,0.771531114792279,0
1.6078947368421053,2.1789473684210527,4.385542623645943e-05,0.7718335082256813,0
1.6184210526315788,2.1789473684210527,2.5179867311788307e-05,0.7721364110947389,0
1.6289473684210525,2.1789473684210527,7.545219622533391e-05,0.7724395338872216,0
1.6394736842105262,2.1789473684210527,7.561212132753498e-05,0.7727426373569817,0
1.65,2.1789473684210527,7.079432917010475e-05,0.7730455229323232,0
1.45,2.205263157894737,7.032777828023253e-05,0.5962468122307144,0
1.4605263157894737,2.205263157894737,5.63400574702434e-05,0.5963491653043773,0
1.4710526315789474,2.205263157894737,6.536856082881121e-05,0.5964973165901425,0
1.481578947368421,2.205263157894737,6.136646885059133e-05,0.5966828535084011,0
1.4921052631578946,2.205263157894737,7.968455032653332e-05,0.5968978470723473,0
1.5026315789473683,2.205263157894737,4.412518422665342e-05,0.5971355569910028,0
1.513157894736842,2.205263157894737,7.079507222676286e-05,0.5973905841986442,0
1.5236842105263158,2.205263157894737,8.044957115410078e-05,0.5976587404152607,0
1.5342105263157895,2.205263157894737,7.830975577687293e-05,0.5979368246462369,0
1.5495,2.205263157894737,2.8425487556629143e-05,0.5983535703255423,0
1.5552631578947367,2.205263157894737,6.146704407823625e-05,0.5985136126438854,0
1.5657894736842104,2.205263157894737,4.221019210273177e-05,0.5988090356379349,0
1.5763157894736841,2.205263157894737,4.14704604443942e-05,0.5991075705656647,0
1.5868421052631578,2.205263157894737,4.3349184533252375e-05,0.5994083612736716,0
1.5973684210526315,2.205263157894737,7.051607735159278e-05,0.5997107354638546,0
1.6078947368421053,2.205263157894737,4.693651290516635e-05,0.6000141608532331,0
1.6184210526315788,2.205263157894737,7.806977095717093e-05,0.6003182127173707,0
1.6289473684210525,2.205263157894737,6.843061502273976e-05,0.6006225496983097,0
